,chembl_id,max_phase,chirality,prodrug,oral,parenteral,topical,availability_type,withdrawn_year,withdrawn_reason,withdrawn_country,withdrawn_class,smiles,molecule_type,structure_type,therapeutic_flag,alogp,aromatic_rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy_atoms,molecular_species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,parent_chembl_id,parent_smiles,parent_inchi_key,chembl_tox,action_type,direct_interaction,disease_efficacy,molecular_mechanism,target_chembl_id,atc_classifications,black_box_warning,withdrawn_chembl,withdrawn_drugbank,withdrawn_withdrawn,withdrawn_tox,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds
7585,CHEMBL831,4.0,Achiral Molecule,False,True,True,True,Prescription Only,None,None,None,None,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,Small molecule,MOL,True,3.77,2.0,3.26,3.46,,7.18,327.81,4.0,4.0,0.0,0.0,23.0,NEUTRAL,327.81,327.1138,0.0,0.0,28.07,0.74,N,0.0,CHEMBL831,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,XJGVXQDUIWGIRW-UHFFFAOYSA-N,Safe,ANTAGONIST+ANTAGONIST+ANTAGONIST,True+True+True,True+True+True,True+True+True,CHEMBL224+CHEMBL225+CHEMBL2331075,,,0,0,0,,0,0,0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,CC1CCC(C2CC3CCCCC3CC3CCC(C)CC32)CC1
7631,CHEMBL1090,4.0,Single Stereoisomer,False,False,True,True,Discontinued,None,None,None,None,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Small molecule,MOL,True,-1.98,2.0,-2.09,-2.09,12.45,3.94,267.25,9.0,9.0,4.0,5.0,19.0,NEUTRAL,267.25,267.0968,0.0,0.0,139.54,0.49,N,2.0,CHEMBL1090,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,OIRDTQYFTABQOQ-UHTZMRCNSA-N,Safe,INHIBITOR,True,True,True,CHEMBL1872,,,0,0,0,,0,0,0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,CCC1CC(C2CCC3C(C)CCCC32)C(C)C1C
7634,CHEMBL827,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,Small molecule,MOL,True,2.09,1.0,0.57,2.25,,9.09,233.31,3.0,3.0,1.0,1.0,17.0,BASE,233.31,233.1416,0.0,0.0,38.33,0.81,Y,3.0,CHEMBL827,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,DUGOZIWVEXMGBE-CHWSQXEVSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,CCC(C)C(C1CCCCC1)C1CCCCC1
7666,CHEMBL547,4.0,Achiral Molecule,True,True,False,False,Prescription Only,None,None,None,None,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,Small molecule,MOL,True,5.6,0.0,2.42,5.01,4.76,,300.44,1.0,2.0,1.0,1.0,22.0,ACID,300.44,300.2089,1.0,1.0,37.3,0.53,N,5.0,CHEMBL547,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,SHGAZHPCJJPHSC-XFYACQKRSA-N,toxic_teratogen,AGONIST,True,True,True,CHEMBL2363069,,,0,0,1,,1,0,0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,CC(C)CC(C)CCCC(C)CCC1C(C)CCCC1(C)C
7706,CHEMBL564,4.0,Achiral Molecule,False,True,True,False,Discontinued,None,None,None,None,CN(C)CCCN1c2ccccc2Sc2ccccc21,Small molecule,MOL,True,4.24,2.0,2.14,3.93,,9.2,284.43,3.0,2.0,0.0,0.0,20.0,BASE,284.43,284.1347,0.0,0.0,6.48,0.83,N,4.0,CHEMBL564,CN(C)CCCN1c2ccccc2Sc2ccccc21,ZGUGWUXLJSTTMA-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN(C)CCCN1c2ccccc2Sc2ccccc21,CC(C)CCCC1C2CCCCC2CC2CCCCC21
7714,CHEMBL505,4.0,Racemic Mixture,False,True,True,False,Over the Counter,None,None,None,None,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,Small molecule,MOL,True,3.82,2.0,1.52,3.58,,9.47,274.8,2.0,2.0,0.0,0.0,19.0,BASE,274.8,274.1237,0.0,0.0,16.13,0.82,N,5.0,CHEMBL505,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,SOYKEARSMXGVTM-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,CC(C)CCC(C1CCCCC1)C1CCC(C)CC1
7729,CHEMBL1679,4.0,Racemic Mixture,False,True,True,False,Prescription Only,None,None,None,None,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,Small molecule,MOL,False,-0.73,2.0,-8.79,-3.76,2.55,4.67,473.45,9.0,14.0,7.0,8.0,34.0,ACID,473.45,473.1659,2.0,1.0,219.84,0.21,N,10.0,CHEMBL1679,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,VVIAGPKUTFNRDU-ABLWVSNPSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2,CCC1C(CCC2CCC(C(C)CC(CCC(C)C)C(C)C)CC2)CCC2CC(C)CC(C)C21
7769,CHEMBL193482,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,Small molecule,MOL,True,2.58,1.0,2.67,2.67,10.33,,288.39,3.0,3.0,3.0,3.0,21.0,NEUTRAL,288.39,288.1725,0.0,0.0,60.69,0.69,N,0.0,CHEMBL193482,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,PROQIPRRNZUXQM-ZXXIGWHRSA-N,Safe,MODULATOR,True,True,True,CHEMBL2093866,,,0,0,0,,0,0,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,CC1CCC2C(CCC3C2CCC2(C)C(C)C(C)CC32)C1
7771,CHEMBL395110,4.0,Racemic Mixture,False,False,False,False,Withdrawn,None,None,United States,None,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,Small molecule,MOL,False,4.63,2.0,3.07,4.38,,8.7,310.47,3.0,2.0,0.0,0.0,22.0,BASE,310.47,310.1504,0.0,0.0,6.48,0.8,N,2.0,CHEMBL395110,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,CBHCDHNUZWWAPP-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,1,0,1,,1,1,0,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,CC1CCCC(CC2C3CCCCC3CC3CCCCC32)C1
7804,CHEMBL411,4.0,Achiral Molecule,False,True,True,True,Withdrawn,None,None,United States,None,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,Small molecule,MOL,True,4.83,2.0,5.17,5.19,8.63,,268.36,2.0,2.0,2.0,2.0,20.0,NEUTRAL,268.36,268.1463,0.0,0.0,40.46,0.78,N,4.0,CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,RGLYKWWBQGJZGM-ISLYRVAYSA-N,Safe,AGONIST,True,True,True,CHEMBL206,,,1,0,1,,1,1,0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,CCC(C1CCC(C)CC1)C(CC)C1CCC(C)CC1
7829,CHEMBL112,4.0,Achiral Molecule,True,True,True,True,Over the Counter,None,None,None,None,CC(=O)Nc1ccc(O)cc1,Small molecule,MOL,True,1.35,1.0,0.9,0.91,9.46,,151.16,2.0,3.0,2.0,2.0,11.0,NEUTRAL,151.16,151.0633,0.0,0.0,49.33,0.6,Y,1.0,CHEMBL112,CC(=O)Nc1ccc(O)cc1,RZVAJINKPMORJF-UHFFFAOYSA-N,toxic_hepa,INHIBITOR+INHIBITOR+OPENER,True+True+True,True+True+True,True+True+True,CHEMBL2094253+CHEMBL2243+CHEMBL4794,,,0,0,0,,0,0,0,CC(=O)Nc1ccc(O)cc1,CC(C)CC1CCC(C)CC1
7836,CHEMBL141,4.0,Single Stereoisomer,True,True,False,False,Prescription Only,None,None,None,None,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,Small molecule,MOL,True,-0.59,1.0,-1.1,-1.1,,,229.26,7.0,6.0,2.0,3.0,15.0,NEUTRAL,229.26,229.0521,0.0,0.0,90.37,0.7,N,2.0,CHEMBL141,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,JTEGQNOMFQHVDC-NKWVEPMBSA-N,toxic_hepa+toxic_metabolism,INHIBITOR+INHIBITOR+INHIBITOR+INHIBITOR+INHIBITOR,True+True+True+True+True,True+True+True+True+True,True+True+True+True+True,CHEMBL247+CHEMBL2363048+CHEMBL2363046+CHEMBL2363047+CHEMBL2362994,,,0,0,0,,0,0,0,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,CCC1CCC(C2CCC(C)CC2C)C1
7904,CHEMBL978,4.0,Racemic Mixture,False,False,False,True,Prescription Only,None,None,None,None,CC(=O)OC(C)C[N+](C)(C)C,Small molecule,MOL,True,0.64,0.0,-3.8,-3.8,,,160.24,2.0,3.0,0.0,0.0,11.0,NEUTRAL,160.24,160.1332,0.0,0.0,26.3,0.45,Y,3.0,CHEMBL978,CC(=O)OC(C)C[N+](C)(C)C,NZWOPGCLSHLLPA-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC(=O)OC(C)C[N+](C)(C)C,CC(C)CC(C)CC(C)(C)C
7920,CHEMBL211456,4.0,Single Stereoisomer,False,False,True,False,Prescription Only,None,None,None,None,CN[C@@H](C)[C@H](O)c1ccccc1,Small molecule,MOL,True,1.33,1.0,-0.78,1.32,13.89,9.52,165.24,2.0,2.0,2.0,2.0,12.0,BASE,165.24,165.1154,0.0,0.0,32.26,0.71,Y,3.0,CHEMBL211456,CN[C@@H](C)[C@H](O)c1ccccc1,KWGRBVOPPLSCSI-WPRPVWTQSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN[C@@H](C)[C@H](O)c1ccccc1,CCC(C)C(C)C1CCCCC1
7955,CHEMBL811,4.0,Racemic Mixture,False,True,True,False,Prescription Only,None,None,None,None,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,Small molecule,MOL,True,3.93,2.0,1.68,3.75,,9.48,319.25,2.0,2.0,0.0,0.0,19.0,BASE,319.25,318.0732,0.0,0.0,16.13,0.83,N,5.0,CHEMBL811,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,ZDIGNSYAACHWNL-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,CC(C)CCC(C1CCCCC1)C1CCC(C)CC1
7970,CHEMBL1331216,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,Small molecule,MOL,True,1.93,1.0,-0.41,1.57,,9.39,289.37,4.0,4.0,1.0,1.0,21.0,BASE,289.37,289.1678,0.0,0.0,49.77,0.86,N,4.0,CHEMBL1331216,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,RKUNBYITZUJHSG-FXUDXRNXSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,CCC(C(C)CC1CC2CCC(C1)C2C)C1CCCCC1
7973,CHEMBL514446,4.0,Single Stereoisomer,False,False,False,False,Unknown,None,None,None,None,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,Small molecule,MOL,True,4.07,0.0,0.71,3.64,4.35,,402.53,4.0,5.0,1.0,1.0,29.0,ACID,402.53,402.2406,0.0,0.0,88.51,0.77,N,4.0,CHEMBL514446,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,OHXPGWPVLFPUSM-KLRNGDHRSA-N,Safe,,True,True,True,,,,0,0,0,,0,0,0,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@@]21C,CC(C)CCC(C)C1CCC2C3C(C)CC4CC(C)CCC4(C)C3CC(C)C12C
7986,CHEMBL135,4.0,Single Stereoisomer,False,True,False,True,Prescription Only,None,None,None,None,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,Small molecule,MOL,True,3.61,1.0,3.74,3.75,10.33,,272.39,2.0,2.0,2.0,2.0,20.0,NEUTRAL,272.39,272.1776,0.0,0.0,40.46,0.76,N,0.0,CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,VOXZDWNPVJITMN-ZBRFXRBCSA-N,toxic_carcinogenic+toxic_cardio+toxic_neuro+toxic_respiratory+toxic_vascular,AGONIST,True,True,True,CHEMBL206,,,0,0,0,,0,0,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,CC1CCC2C(CCC3C2CCC2(C)C(C)CCC32)C1
7996,CHEMBL1200384,4.0,Single Stereoisomer,True,False,False,True,Prescription Only,None,None,None,None,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Small molecule,MOL,True,3.82,0.0,3.96,3.96,13.61,,504.6,7.0,7.0,1.0,1.0,36.0,NEUTRAL,504.6,504.2523,1.0,1.0,106.97,0.55,N,6.0,CHEMBL1200384,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CIWBQSYVNNPZIQ-XYWKZLDCSA-N,Safe,AGONIST,True,True,True,CHEMBL2034,,,0,0,0,,0,0,0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,CCC(C)CCC(C)C1(CC(C)CC)C(C)CC2C3CCC4CC(C)CCC4(C)C3(C)C(C)CC21C
7998,CHEMBL1641,4.0,Single Stereoisomer,True,False,True,False,Discontinued,None,None,None,None,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,Small molecule,MOL,True,1.9,0.0,-2.42,1.15,1.18,,442.45,6.0,8.0,4.0,4.0,30.0,ACID,442.45,442.1757,0.0,0.0,141.36,0.48,N,4.0,CHEMBL1641,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,BGSOJVFOEQLVMH-VWUMJDOOSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COP(=O)(O)O,CC1CCC2(C)C(CCC3C2C(C)CC2(C)C3CCC2(C)C(C)CCC(C)(C)C)C1
8015,CHEMBL714,4.0,Racemic Mixture,False,True,False,True,Prescription Only,None,None,None,None,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,Small molecule,MOL,True,1.31,1.0,-1.32,0.34,10.12,9.4,239.31,4.0,4.0,4.0,4.0,17.0,BASE,239.31,239.1521,0.0,0.0,72.72,0.64,N,4.0,CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,NDAUXUAQIAJITI-UHFFFAOYSA-N,Safe,AGONIST,True,True,True,CHEMBL210,,,0,0,0,,0,0,0,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,CCC1CC(C(C)CCC(C)(C)C)CCC1C
8018,CHEMBL1201193,4.0,Single Stereoisomer,False,False,True,False,Discontinued,None,None,None,None,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,Small molecule,MOL,True,3.9,1.0,3.82,4.52,13.62,8.0,288.44,2.0,3.0,1.0,1.0,21.0,NEUTRAL,288.44,288.2202,0.0,0.0,32.34,0.89,N,5.0,CHEMBL1201193,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,LEBVLXFERQHONN-INIZCTEOSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,CCCCC1CCCCC1C(C)CC1C(C)CCCC1C
8035,CHEMBL1950576,4.0,Single Stereoisomer,False,False,False,False,Withdrawn,1970,Neuropsychiatric Reaction,United States,Neurotoxicity; Psychiatric toxicity,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,Small molecule,MOL,False,-7.95,0.0,-12.52,-7.35,11.91,11.2,583.6,15.0,19.0,15.0,17.0,40.0,BASE,583.6,583.2813,3.0,3.0,334.59,0.09,N,9.0,CHEMBL1950576,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,ASXBYYWOLISCLQ-HZYVHMACSA-N,Safe,missing,missing,missing,missing,missing,,,1,1,1,,1,1,1,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,CCC1CC(CC2C(CC3C(C)C(C)C(CC(C)C)C(C)C3CC(C)C)CC(C)C2(C)CC)C(CC)C(C)C1C
8046,CHEMBL6995,4.0,Racemic Mixture,False,False,False,False,Unknown,None,None,None,None,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,Small molecule,MOL,True,1.38,1.0,-1.39,0.83,,9.67,266.34,4.0,5.0,3.0,3.0,19.0,BASE,266.34,266.163,0.0,0.0,70.59,0.7,N,7.0,CHEMBL6995,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,DURULFYMVIFBIR-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL213,,,0,0,1,,1,0,0,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,CC(C)CCC(C)CCC1CCC(CC(C)C)CC1
8063,CHEMBL1615350,4.0,Racemic Mixture,False,False,False,False,Withdrawn,1982,Hepatotoxicity,United Kingdom,Hepatotoxicity,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,Small molecule,MOL,False,4.87,2.0,2.23,4.58,,9.79,300.83,2.0,2.0,1.0,1.0,21.0,BASE,300.83,300.1393,0.0,0.0,15.27,0.87,N,4.0,CHEMBL1615350,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,JFRLWWDJCFYFSU-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,1,0,1,,1,1,0,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,CC(C)CCCC1C2CCCCC2CC2CCC(C)CC21
8121,CHEMBL1410743,4.0,Achiral Molecule,False,False,False,False,Unknown,None,None,None,None,CC1OC(C)OC(C)O1,Small molecule,MOL,True,1.09,0.0,0.88,0.88,,,132.16,3.0,3.0,0.0,0.0,9.0,NEUTRAL,132.16,132.0786,0.0,0.0,27.69,0.49,Y,0.0,CHEMBL1410743,CC1OC(C)OC(C)O1,SQYNKIJPMDEDEG-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC1OC(C)OC(C)O1,CC1CC(C)CC(C)C1
8143,CHEMBL1508,4.0,Single Stereoisomer,False,True,False,False,Prescription Only,None,None,None,None,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,Small molecule,MOL,True,3.81,2.0,1.41,3.76,,9.78,324.4,3.0,3.0,0.0,0.0,24.0,BASE,324.4,324.1638,0.0,0.0,36.26,0.84,N,5.0,CHEMBL1508,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,WSEQXVZVJXJVFP-FQEVSTJZSA-N,toxic_psyche,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CCC1CCC2C(CCC2(CCCC(C)C)C2CCC(C)CC2)C1
8144,CHEMBL1908906,4.0,Achiral Molecule,False,False,True,False,Prescription Only,None,None,None,None,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1,Small molecule,MOL,False,4.28,2.0,3.73,3.74,,4.62,359.44,4.0,4.0,1.0,1.0,26.0,NEUTRAL,359.44,359.1897,0.0,0.0,39.72,0.45,N,12.0,CHEMBL1908906,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1,NCWZOASIUQVOFA-NSCUHMNNSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1,CCCCCCCCCCC1CCC(CCC2CCC(CC)CC2)CC1
8145,CHEMBL440,4.0,Racemic Mixture,False,False,True,False,Discontinued,None,None,None,None,C=CCC1(C(C)CCC)C(=O)N=C(S)NC1=O,Small molecule,MOL,True,1.93,0.0,2.25,2.91,6.66,,254.35,2.0,4.0,2.0,1.0,17.0,NEUTRAL,254.35,254.1089,0.0,0.0,58.53,0.45,N,5.0,CHEMBL440,C=CCC1(C(C)CCC)C(=O)N=C(S)NC1=O,XLOMZPUITCYLMJ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,C=CCC1(C(C)CCC)C(=O)N=C(S)NC1=O,CCCC(C)C1(CCC)C(C)CC(C)CC1C
8260,CHEMBL1908919,4.0,Achiral Molecule,False,False,True,False,Prescription Only,None,None,None,None,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,Small molecule,MOL,False,3.68,2.0,3.11,3.11,,4.62,360.43,5.0,5.0,1.0,1.0,26.0,NEUTRAL,360.43,360.1849,0.0,0.0,52.61,0.59,N,12.0,CHEMBL1908919,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,YNDIAUKFXKEXSV-NSCUHMNNSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,CCCCCCCCCCC1CCC(CCC2CCC(CC)CC2)CC1
8283,CHEMBL734,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,CC(=O)NO,Small molecule,MOL,True,-0.49,0.0,-1.05,-1.03,8.94,,75.07,2.0,3.0,2.0,2.0,5.0,NEUTRAL,75.07,75.032,0.0,0.0,49.33,0.3,Y,0.0,CHEMBL734,CC(=O)NO,RRUDCFGSUDOHDG-UHFFFAOYSA-N,Safe,INHIBITOR,True,True,True,CHEMBL2364683,,,0,0,0,,0,0,0,CC(=O)NO,CCC(C)C
8309,CHEMBL1185568,4.0,Achiral Molecule,False,False,False,False,Withdrawn,1964,Cardiovascular and Metabolic Reaction,United States; France,Cardiotoxicity; Metabolism toxicity,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,Small molecule,MOL,False,6.25,3.0,2.52,2.52,,,391.59,3.0,2.0,0.0,0.0,27.0,NEUTRAL,391.59,391.1297,1.0,1.0,7.12,0.37,N,5.0,CHEMBL1185568,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,FYXWDSGGZAMYFZ-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,1,0,0,,1,0,0,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,CCC1C(CCCCCC2CC3CCCCC3C2CC)CC2CCCCC21
8333,CHEMBL454,4.0,Achiral Molecule,False,True,False,False,Prescription Only,None,None,None,None,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,Small molecule,MOL,True,0.96,0.0,1.33,1.59,7.48,,224.26,3.0,5.0,2.0,2.0,16.0,NEUTRAL,224.26,224.1161,0.0,0.0,75.27,0.55,N,4.0,CHEMBL454,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,UZVHFVZFNXBMQJ-UHFFFAOYSA-N,Safe,POSITIVE ALLOSTERIC MODULATOR,True,True,True,CHEMBL2093872,,,0,0,0,,0,0,0,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,CCCC1(CC(C)C)C(C)CC(C)CC1C
8391,CHEMBL569,4.0,Achiral Molecule,False,False,True,False,Discontinued,None,None,None,None,CCN(CC)CCOC(=O)c1ccc(N)cc1,Small molecule,MOL,True,1.77,1.0,0.31,1.88,,8.96,236.31,4.0,4.0,1.0,2.0,17.0,BASE,236.31,236.1525,0.0,0.0,55.56,0.6,N,6.0,CHEMBL569,CCN(CC)CCOC(=O)c1ccc(N)cc1,MFDFERRIHVXMIY-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CCN(CC)CCOC(=O)c1ccc(N)cc1,CCC(CC)CCCC(C)C1CCC(C)CC1
8397,CHEMBL590,4.0,Achiral Molecule,False,True,False,False,Discontinued,None,None,None,None,CC1=CC(=O)c2ccccc2C1=O,Small molecule,MOL,False,2.01,1.0,1.89,1.89,,,172.18,2.0,2.0,0.0,0.0,13.0,NEUTRAL,172.18,172.0524,0.0,0.0,34.14,0.6,Y,0.0,CHEMBL590,CC1=CC(=O)c2ccccc2C1=O,MJVAVZPDRWSRRC-UHFFFAOYSA-N,Safe,missing,missing,missing,missing,missing,,,0,0,0,,0,0,0,CC1=CC(=O)c2ccccc2C1=O,CC1CC(C)C2CCCCC2C1C
