,name,pubchem_cid,chembl_id,drugbank_id,inchi_key,dataset,smiles,drugbank_withdrawn,chembl_withdrawn
1690,Atosiban,5311010.0,CHEMBL382301,DB09059,VWXRQYYUEIYXCZ-OBIMUBPZSA-N,drugbank,[H][C@]1(NC(=O)[C@@]([H])(NC(=O)[C@@H](CC2=CC=C(OCC)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)[C@@H](C)CC)[C@@H](C)O,0,missing
1696,Corticorelin ovine triflutate,16132344.0,CHEMBL1201591,DB09067,QEEJLLNYQOBRRM-KSHGRFHLSA-N,drugbank,CC[C@H](C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](N)CO)[C@@H](C)CC)[C@@H](C)O)C(C)C)[C@@H](C)O)C(=O)N[C@@H](C)C(N)=O,0,missing
1701,Sodium oxybate,23663870.0,CHEMBL1200682,DB09072,XYGBKMMCQDZQOZ-UHFFFAOYSA-M,drugbank,[Na+].OCCCC([O-])=O,0,missing
1714,Eugenol,3314.0,CHEMBL42710,DB09086,RRAFCDWBNXTKKO-UHFFFAOYSA-N,drugbank,COC1=C(O)C=CC(CC=C)=C1,0,missing
1716,Amylocaine,10767.0,CHEMBL1740065,DB09088,FDMBBCOBEAVDAO-UHFFFAOYSA-N,drugbank,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1,1,missing
1717,Trimebutine,5573.0,CHEMBL190044,DB09089,LORDFXWUHHSAQU-UHFFFAOYSA-N,drugbank,CCC(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)(N(C)C)C1=CC=CC=C1,0,missing
1725,Quinagolide,3086401.0,CHEMBL290962,DB09097,GDFGTRDCCWFXTG-ZIFCJYIRSA-N,drugbank,[H][C@]12C[C@@H](CN(CCC)[C@]1([H])CC1=CC=CC(O)=C1C2)NS(=O)(=O)N(CC)CC,0,missing
1726,Somatostatin,16129681.0,CHEMBL1823872,DB09099,NHXLMOGPVYXJNR-ATOGVRKGSA-N,drugbank,C[C@@H](O)[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC1=O)C(O)=O)NC(=O)CNC(=O)[C@H](C)N)[C@@H](C)O,0,missing
1729,Magnesium hydroxide,73981.0,CHEMBL1200718,DB09104,VTHJTEIRLNZDEV-UHFFFAOYSA-L,drugbank,[OH-].[OH-].[Mg++],0,missing
1735,Diiodohydroxyquinoline,3728.0,CHEMBL86754,DB09115,UXZFQZANDVDGMM-UHFFFAOYSA-N,drugbank,OC1=C2N=CC=CC2=C(I)C=C1I,0,missing
1736,Calcium carbimide,56955933.0,CHEMBL3301667,DB09116,MYFXBBAEXORJNB-UHFFFAOYSA-N,drugbank,[Ca++].[N-]=C=[N-],1,missing
1740,Zucapsaicin,1548942.0,CHEMBL313971,DB09120,YKPUWZUDDOIDPM-VURMDHGXSA-N,drugbank,COC1=C(O)C=CC(CNC(=O)CCCC\C=C/C(C)C)=C1,0,missing
1748,Cupric Chloride,24014.0,CHEMBL1200553,DB09131,ORTQZVOHEJQUHG-UHFFFAOYSA-L,drugbank,Cl[Cu]Cl,0,missing
1749,Gadoteric acid,158536.0,CHEMBL3833326,DB09132,GFSTXYOTEVLASN-UHFFFAOYSA-K,drugbank,[Gd+3].OC(=O)CN1CCN(CC([O-])=O)CCN(CC([O-])=O)CCN(CC([O-])=O)CC1,0,missing
1753,Isosulfan blue,50108.0,CHEMBL1615783,DB09136,YFKDCGWIINMRQY-UHFFFAOYSA-O,drugbank,CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O,0,missing
1754,Technetium Tc-99m mebrofenin,11431716.0,CHEMBL2110555,DB09137,JLJSYHOPCNWUNE-UHFFFAOYSA-N,drugbank,[Tc].CC1=CC(C)=C(Br)C(C)=C1NC(=O)CN(CC(O)=O)CC(O)=O,0,missing
1755,Technetium Tc-99m medronate,131704315.0,CHEMBL2110576,DB09138,IUPNVOAUFBLQME-SGNQUONSSA-J,drugbank,O.O.[98Tc+4].[O-]P([O-])(=O)CP([O-])([O-])=O,0,missing
1758,Sincalide,9833444.0,CHEMBL1121,DB09142,IZTQOLKUZKXIRV-YRVFCXMDSA-N,drugbank,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,0,missing
1762,Iron sucrose,91663255.0,CHEMBL1200823,DB09146,FWZTTZUKDVJDCM-CEJAUHOTSA-M,drugbank,O.O.O.[OH-].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Na+].[Na+].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,0,missing
1763,Florbetaben (18F),11501341.0,CHEMBL566752,DB09148,NCWZOASIUQVOFA-FWZJPQCDSA-N,drugbank,CNC1=CC=C(\C=C\C2=CC=C(OCCOCCOCC[18F])C=C2)C=C1,0,missing
1764,Florbetapir (18F),24822371.0,CHEMBL1774461,DB09149,YNDIAUKFXKEXSV-CRYLGTRXSA-N,drugbank,[H]N(C1=C([H])C([H])=C(\C([H])=C(/[H])C2=C([H])N=C(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])[18F])C([H])=C2[H])C([H])=C1[H])C([H])([H])[H],0,missing
1765,Flutemetamol (18F),15950376.0,CHEMBL2042122,DB09151,VVECGOCJFKTUAX-HUYCHCPVSA-N,drugbank,CNC1=C([18F])C=C(C=C1)C1=NC2=CC=C(O)C=C2S1,0,missing
1767,Sodium chloride,5234.0,CHEMBL1200574,DB09153,FAPWRFPIFSIZLT-UHFFFAOYSA-M,drugbank,[Na+].[Cl-],0,missing
1769,Helium,23987.0,CHEMBL1796997,DB09155,SWQJXJOGLNCZEY-UHFFFAOYSA-N,drugbank,[He],0,missing
1771,Carbon dioxide,280.0,CHEMBL1231871,DB09157,CURLTUGMZLYLDI-UHFFFAOYSA-N,drugbank,O=C=O,0,missing
1774,Technetium Tc-99m sestamibi,22617237.0,CHEMBL2074398,DB09161,ZBTQTVSNLRPJHI-UHFFFAOYSA-N,drugbank,[Tc+].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-].COC(C)(C)C[N+]#[C-],0,missing
1785,Loxoprofen,3965.0,CHEMBL19299,DB09212,YMBXTVYHTMGZDW-UHFFFAOYSA-N,drugbank,CC(C(O)=O)C1=CC=C(CC2CCCC2=O)C=C1,0,missing
1794,Manidipine,4008.0,CHEMBL1085699,DB09238,ANEBWFXPVPTEET-UHFFFAOYSA-N,drugbank,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,0,missing
1795,Methylene blue,6099.0,CHEMBL405110,DB09241,CXKWCBBOMKCUKX-UHFFFAOYSA-M,drugbank,[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1,0,missing
1799,Gimeracil,54679224.0,CHEMBL1730601,DB09257,ZPLQIPFOCGIIHV-UHFFFAOYSA-N,drugbank,OC1=CC(=O)NC=C1Cl,0,missing
1805,Lixisenatide,131704317.0,CHEMBL2108336,DB09265,XVVOERDUTLJJHN-IAEQDCLQSA-N,drugbank,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)CNC(=O)[C@@H](N)CC1=CNC=N1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(N)=O,0,missing
1807,Strontium ranelate,6918182.0,CHEMBL3707306,DB09267,XXUZFRDUEGQHOV-UHFFFAOYSA-J,drugbank,[Sr++].[Sr++].[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O,1,missing
1809,Phenylacetic acid,999.0,CHEMBL1044,DB09269,WLJVXDMOQOGPHL-UHFFFAOYSA-N,drugbank,OC(=O)CC1=CC=CC=C1,0,missing
1810,Ubidecarenone,5281915.0,CHEMBL454801,DB09270,ACTIUHUUMQJHFO-UPTCCGCDSA-N,drugbank,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O,0,missing
1815,Choline C 11,14989482.0,CHEMBL2095207,DB09277,SGMZJAMFUVOLNK-ULWFUOSBSA-M,drugbank,[Cl-].C[N+](C)([11CH3])CCO,0,missing
1816,Activated charcoal,297.0,CHEMBL2106049,DB09278,OKTJSMMVPCPJKN-UHFFFAOYSA-N,drugbank,[C],0,missing
1818,Magnesium trisilicate,5311266.0,CHEMBL2096633,DB09281,GXGAKHNRMVGRPK-UHFFFAOYSA-N,drugbank,[Mg++].[Mg++].[O-][Si](=O)O[Si]([O-])([O-])O[Si]([O-])=O,0,missing
1823,Iodide I-131,167195.0,CHEMBL1201084,DB09293,XMBWDFGMSWQBCA-RNFDNDRNSA-M,drugbank,[131I-],0,missing
1830,Technetium Tc-99m pertechnetate,131709156.0,CHEMBL2109884,DB09314,ZTFPRNKAHXDALS-RCUQKECRSA-N,drugbank,O.O.O.O.[98Tc-],0,missing
1831,Xenon-133,66376.0,CHEMBL1200685,DB09315,FHNFHKCVQCLJFQ-NJFSPNSNSA-N,drugbank,[133Xe],0,missing
1832,Thallous Chloride,24642.0,CHEMBL2110567,DB09316,GBECUEIQVRDUKB-UHFFFAOYSA-M,drugbank,[Cl-].[Tl+],0,missing
1837,Zinc oxide,14806.0,CHEMBL1201128,DB09321,XLOMVQKBTHCTTD-UHFFFAOYSA-N,drugbank,O=[Zn],0,missing
1838,Zinc sulfate,24424.0,CHEMBL1200929,DB09322,NWONKYPBYAMBJT-UHFFFAOYSA-L,drugbank,[Zn++].[O-]S([O-])(=O)=O,0,missing
1840,Sodium fluoride,5235.0,CHEMBL1528,DB09325,PUZPDOWCWNUUKD-UHFFFAOYSA-M,drugbank,[F-].[Na+],0,missing
1841,Ammonia N-13,119432.0,CHEMBL1201189,DB09326,QGZKDVFQNNGYKY-BJUDXGSMSA-N,drugbank,[13NH3],0,missing
1845,Iopodic acid,5241.0,CHEMBL3306201,DB09333,YQNFBOJPTAXAKV-UHFFFAOYSA-N,drugbank,CN(C)C=NC1=C(I)C=C(I)C(CCC(O)=O)=C1I,1,missing
1865,Sodium phosphate P 32,71180.0,CHEMBL2107525,DB09370,BNIILDVGGAEEIG-JCIGTKTHSA-L,drugbank,[Na+].[Na+].O[32P]([O-])([O-])=O,0,missing
1869,Indocyanine green acid form,11967809.0,CHEMBL1615807,DB09374,BDBMLMBYCXNVMC-UHFFFAOYSA-O,drugbank,CC1(C)\C(=C\C=C\C=C\C=C\C2=[N+](CCCCS(O)(=O)=O)C3=C(C4=CC=CC=C4C=C3)C2(C)C)N(CCCCS(O)(=O)=O)C2=C1C1=CC=CC=C1C=C2,0,missing
1876,Iodohippurate sodium I-131,71799.0,CHEMBL1200763,DB09382,XYITYKDGJLHYPW-UDYUCQKZSA-M,drugbank,[Na+].[O-]C(=O)CNC(=O)C1=C([131I])C=CC=C1,0,missing
1882,Technetium Tc-99m sulfur colloid,76957057.0,CHEMBL1201529,DB09397,FJTPHHNWVXNMEK-NLQOEHMXSA-N,drugbank,[99Tc].S1SSSSSSS1,0,missing
1883,Fluoride ion F-18,23690531.0,CHEMBL1248,DB09398,KRHYYFGTRYWZRS-BJUDXGSMSA-M,drugbank,[18F-],0,missing
1884,Selenomethionine Se-75,66254.0,CHEMBL1201054,DB09400,RJFAYQIBOAGBLC-ZEMBQCNESA-N,drugbank,C[75Se]CC[C@H](N)C(O)=O,0,missing
1887,Magnesium chloride,5360315.0,CHEMBL2219642,DB09407,TWRXJAOTZQYOKJ-UHFFFAOYSA-L,drugbank,[Mg++].[Cl-].[Cl-],0,missing
1888,Magnesium acetate tetrahydrate,134717.0,CHEMBL3989858,DB09409,XKPKPGCRSHFTKM-UHFFFAOYSA-L,drugbank,O.O.O.O.[Mg++].CC([O-])=O.CC([O-])=O,0,missing
1889,Monopotassium phosphate,516951.0,CHEMBL1200925,DB09413,GNSKLFRGEWLPPA-UHFFFAOYSA-M,drugbank,[K+].OP(O)([O-])=O,0,missing
1890,Dipotassium phosphate,24450.0,CHEMBL1200459,DB09414,ZPWVASYFFYYZEW-UHFFFAOYSA-L,drugbank,[K+].[K+].OP([O-])([O-])=O,0,missing
1892,Potassium perchlorate,516900.0,CHEMBL1200696,DB09418,YLMGFJXSLBMXHK-UHFFFAOYSA-M,drugbank,[K+].[O-][Cl](=O)(=O)=O,0,missing
1894,Iodide I-123,135300.0,CHEMBL1249,DB09420,XMBWDFGMSWQBCA-AHCXROLUSA-M,drugbank,[123I-],0,missing
1895,Protirelin,638678.0,CHEMBL1472,DB09421,XNSAINXGIQZQOO-SRVKXCTJSA-N,drugbank,[H][C@@](CC1=CN=CN1)(NC(=O)[C@]1([H])CCC(=O)N1)C(=O)N1CCC[C@@]1([H])C(N)=O,0,missing
1898,Krypton Kr 81m,66380.0,CHEMBL1201096,DB09443,DNNSSWSSYDEUBZ-OIOBTWANSA-N,drugbank,[81Kr],0,missing
1899,Iodohippurate sodium I-123,65346.0,CHEMBL1200439,DB09448,XYITYKDGJLHYPW-TWDNZPFZSA-M,drugbank,[Na+].[O-]C(=O)CNC(=O)C1=CC=CC=C1[123I],0,missing
1900,"Sodium phosphate, monobasic",23672064.0,CHEMBL1368,DB09449,AJPJDKMHJJGVTQ-UHFFFAOYSA-M,drugbank,[Na+].OP(O)([O-])=O,0,missing
1902,Xenon Xe-127,166973.0,CHEMBL1200673,DB09461,FHNFHKCVQCLJFQ-AHCXROLUSA-N,drugbank,[127Xe],0,missing
1904,Sodium sulfate,24436.0,CHEMBL233406,DB09472,PMZURENOXWZQFD-UHFFFAOYSA-L,drugbank,[Na+].[Na+].[O-]S([O-])(=O)=O,0,missing
1907,Rubidium Rb-82,71357.0,CHEMBL1200727,DB09479,NCCSSGKUIKYAJD-OIOBTWANSA-N,drugbank,[82Rb+],0,missing
1911,Sodium fluorophosphate,24266.0,CHEMBL1908359,DB09484,BFDWBSRJQZPEEB-UHFFFAOYSA-L,drugbank,[Na+].[Na+].[O-]P([O-])(F)=O,0,missing
1912,Iotrolan,3738.0,CHEMBL1200555,DB09487,XUHXFSYUBXNTHU-UHFFFAOYSA-N,drugbank,CN(C(=O)CC(=O)N(C)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I)C1=C(I)C(C(=O)NC(CO)C(O)CO)=C(I)C(C(=O)NC(CO)C(O)CO)=C1I,0,missing
1917,Octinoxate,5355130.0,CHEMBL1200608,DB09496,YBGZDTIWKVFICR-JLHYYAGUSA-N,drugbank,[H]\C(=C(\[H])C1=CC=C(OC)C=C1)C(=O)OCC(CC)CCCC,0,missing
1918,Strontium chloride Sr-89,5362485.0,CHEMBL1200625,DB09498,AHBGXTDRMVNFER-FCHARDOESA-L,drugbank,[Cl-].[Cl-].[89Sr++],0,missing
1921,Fludeoxyglucose (18F),68614.0,CHEMBL1808698,DB09502,AOYNUTHNTBLRMT-MXWOLSILSA-N,drugbank,[H]C(=O)[C@H]([18F])[C@@H](O)[C@H](O)[C@H](O)CO,0,missing
1924,Urea C-13,636363.0,CHEMBL2096648,DB09510,XSQUKJJJFZCRTK-OUBTZVSYSA-N,drugbank,N[13C](N)=O,0,missing
1926,Simethicone,6433516.0,CHEMBL1200838,DB09512,AMTWCFIAVKBGOD-UHFFFAOYSA-N,drugbank,O=[Si]=O.CO[Si](C)(C)O[Si](C)(C)C,0,missing
1927,Urea C-14,11457650.0,CHEMBL2096635,DB09513,XSQUKJJJFZCRTK-NJFSPNSNSA-N,drugbank,N[14C](N)=O,0,missing
1938,Iobenguane sulfate I-123,56840904.0,CHEMBL3989523,DB09546,XNACDNPGABUBFR-FKNPGSCZSA-N,drugbank,OS(O)(=O)=O.NC(=N)NCC1=CC([123I])=CC=C1.NC(=N)NCC1=CC([123I])=CC=C1,0,missing
1940,Dexchlorpheniramine maleate,5281070.0,CHEMBL1200927,DB09555,DBAKFASWICGISY-DASCVMRKSA-N,drugbank,OC(=O)\C=C/C(O)=O.CN(C)CC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0,missing
1946,Levmetamfetamine,36604.0,CHEMBL1927030,DB09571,MYWUZJCMWCOHBA-SECBINFHSA-N,drugbank,CN[C@H](C)CC1=CC=CC=C1,0,missing
1953,Octisalate,8364.0,CHEMBL1329203,DB11062,FMRHJJZUHUTGKE-UHFFFAOYSA-N,drugbank,CCCCC(CC)COC(=O)C1=C(O)C=CC=C1,0,missing
1955,Homosalate,8362.0,CHEMBL1377575,DB11064,WSSJONWNBBTCMG-UHFFFAOYSA-N,drugbank,CC1CC(CC(C)(C)C1)OC(=O)C1=C(O)C=CC=C1,0,missing
1956,Selenic acid,1089.0,CHEMBL2097002,DB11068,QYHFIVBSNOWOCQ-UHFFFAOYSA-N,drugbank,O[Se](O)(=O)=O,0,missing
1957,Phenyl salicylate,8361.0,CHEMBL1339216,DB11071,ZQBAKBUEJOMQEX-UHFFFAOYSA-N,drugbank,OC1=CC=CC=C1C(=O)OC1=CC=CC=C1,0,missing
1958,Hydrogen fluoride,14917.0,CHEMBL1232767,DB11072,KRHYYFGTRYWZRS-UHFFFAOYSA-N,drugbank,F,0,missing
1963,Trolamine salicylate,25213.0,CHEMBL2107288,DB11079,UEVAMYPIMMOEFW-UHFFFAOYSA-N,drugbank,OCCN(CCO)CCO.OC(=O)C1=CC=CC=C1O,0,missing
1964,Silver nitrate,516904.0,CHEMBL177367,DB11080,SQGYOTSLMSWVJD-UHFFFAOYSA-N,drugbank,[Ag+].[O-]N(=O)=O,0,missing
1965,Aluminum chloride,24012.0,CHEMBL3833401,DB11081,VSCWAEJMTAWNJL-UHFFFAOYSA-K,drugbank,Cl[Al](Cl)Cl,0,missing
1969,Potassium nitrate,24434.0,CHEMBL1644029,DB11090,FGIUAXJPYTZDNR-UHFFFAOYSA-N,drugbank,[K+].[O-][N+]([O-])=O,0,missing
1971,Stannous fluoride,24550.0,CHEMBL1909079,DB11092,ANOBYBYXJXCGBS-UHFFFAOYSA-L,drugbank,F[Sn]F,0,missing
1974,Meradimate,8633.0,CHEMBL1597075,DB11096,SOXAGEOHPCXXIO-UHFFFAOYSA-N,drugbank,CC(C)C1CCC(C)CC1OC(=O)C1=CC=CC=C1N,0,missing
1976,Allantoin,204.0,CHEMBL593429,DB11100,POJWUDADGALRAB-UHFFFAOYSA-N,drugbank,NC(=O)NC1NC(=O)NC1=O,0,missing
1977,N-acetyltyrosine,68310.0,CHEMBL65543,DB11102,CAHKINHBCWCHCF-JTQLQIEISA-N,drugbank,CC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O,0,missing
1978,Sulfur hexafluoride,17358.0,CHEMBL1796998,DB11104,SFZCNBIFKDRMGX-UHFFFAOYSA-N,drugbank,FS(F)(F)(F)(F)F,0,missing
1984,Ensulizole,33919.0,CHEMBL1987518,DB11115,UVCJGUGAGLDPAA-UHFFFAOYSA-N,drugbank,OS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)C1=CC=CC=C1,0,missing
1986,Undecylenic acid,5634.0,CHEMBL1276010,DB11117,FRPZMMHWLSIFAZ-UHFFFAOYSA-N,drugbank,OC(=O)CCCCCCCCC=C,0,missing
1988,Sodium iodide,5238.0,CHEMBL1644695,DB11119,FVAUCKIRQBBSSJ-UHFFFAOYSA-M,drugbank,[Na+].[I-],0,missing
1993,Benzethonium,2335.0,CHEMBL1182210,DB11125,SIYLLGKDQZGJHK-UHFFFAOYSA-N,drugbank,CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1,0,missing
1995,Selenious acid,1091.0,CHEMBL2009089,DB11127,MCAHWIHFGHIESP-UHFFFAOYSA-N,drugbank,O[Se](O)=O,0,missing
1996,Carbamide peroxide,31294.0,CHEMBL3184026,DB11129,AQLJVWUFPCUVLO-UHFFFAOYSA-N,drugbank,OO.NC(N)=O,0,missing
1998,Silicon dioxide,22644374.0,CHEMBL3188292,DB11132,VYPSYNLAJGMNEJ-UHFFFAOYSA-N,drugbank,O=[Si]=O,0,missing
2000,Cupric oxide,164827.0,CHEMBL1909057,DB11134,KKCXRELNMOYFLS-UHFFFAOYSA-N,drugbank,[O--].[Cu++],0,missing
2008,Oxyquinoline,1923.0,CHEMBL310555,DB11145,MCJGNVYPOGVAJF-UHFFFAOYSA-N,drugbank,OC1=CC=CC2=C1N=CC=C2,0,missing
2012,Barium sulfate,24414.0,CHEMBL2105897,DB11150,TZCXTZWJZNENPQ-UHFFFAOYSA-L,drugbank,[Ba++].[O-]S([O-])(=O)=O,0,missing
2013,Sodium hydroxide,14798.0,CHEMBL2105794,DB11151,HEMHJVSKTPXQMS-UHFFFAOYSA-M,drugbank,[OH-].[Na+],0,missing
2015,Potassium hydroxide,14797.0,CHEMBL2103983,DB11153,KWYUFKZDYYNOTN-UHFFFAOYSA-M,drugbank,[OH-].[K+],0,missing
2020,Sodium sulfide,14804.0,CHEMBL2107611,DB11159,GRVFOGOEDUUMBP-UHFFFAOYSA-N,drugbank,[Na+].[Na+].[S--],0,missing
2021,Phenyltoloxamine,7077.0,CHEMBL186720,DB11160,IZRPKIZLIFYYKR-UHFFFAOYSA-N,drugbank,CN(C)CCOC1=CC=CC=C1CC1=CC=CC=C1,0,missing
2027,Zeaxanthin,5280899.0,CHEMBL2359248,DB11176,JKQXZKUSFCKOGQ-QAYBQHTQSA-N,drugbank,C\C(\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,0,missing
2030,Tetrofosmin,4274.0,CHEMBL1615784,DB11180,QCWJONLQSHEGEJ-UHFFFAOYSA-N,drugbank,CCOCCP(CCOCC)CCP(CCOCC)CCOCC,0,missing
2034,Oftasceine,65079.0,CHEMBL1973733,DB11184,DEGAKNSWVGKMLS-UHFFFAOYSA-N,drugbank,OC(=O)CN(CC(O)=O)CC1=CC2=C(OC3=CC(O)=C(CN(CC(O)=O)CC(O)=O)C=C3C22OC(=O)C3=CC=CC=C23)C=C1O,0,missing
2037,Pantethine,452306.0,CHEMBL2104786,DB11190,DJWYOLJPSHDSAL-ROUUACIJSA-N,drugbank,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO,0,missing
2046,Bemotrizinol,135487856.0,CHEMBL2104956,DB11206,XVAMCHGMPYWHNL-UHFFFAOYSA-N,drugbank,CCCCC(CC)COC1=CC(O)=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(OC)C=C1)C1=C(O)C=C(OCC(CC)CCCC)C=C1,0,missing
2047,Amiloxate,1549789.0,CHEMBL1476782,DB11207,UBNYRXMKIIGMKK-RMKNXTFCSA-N,drugbank,COC1=CC=C(\C=C\C(=O)OCCC(C)C)C=C1,0,missing
2051,Arbutin,440936.0,CHEMBL232202,DB11217,BJRNKVDFDLYUGJ-RMPHRYRLSA-N,drugbank,OC[C@H]1O[C@@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,0,missing
2052,Enzacamene,7019255.0,CHEMBL2104261,DB11219,HEOCBCNFKCOKBX-SDNWHVSQSA-N,drugbank,CC1=CC=C(\C=C2/C3CCC(C)(C2=O)C3(C)C)C=C1,0,missing
2053,Dioxybenzone,8569.0,CHEMBL1326877,DB11221,MEZZCSHVIGVWFI-UHFFFAOYSA-N,drugbank,COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1O,0,missing
2058,Lycopene,446925.0,CHEMBL501174,DB11231,OAIJSZIZWZSQBC-GYZMGTAESA-N,drugbank,CC(C)=CCC\C(C)=C\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C=C(/C)CCC=C(C)C,0,missing
